timestamp,region,product,channel,units,price,revenue,cost,margin,cpu_pct,latency_ms,err_rate
2024-09-24,EU,Widget A,partner,500,94.2,47100.0,24959.4,22140.6,66.3,353.5,0.943
2024-09-25,LATAM,Widget A,online,177,57.76,10223.52,6127.68,4095.84,57.7,262.9,0.553
2024-09-26,LATAM,Widget B,retail,305,78.62,23979.1,12207.43,11771.67,74.6,71.8,0.786
2024-09-27,EU,Gadget C,retail,357,102.74,36678.18,20327.89,16350.29,48.5,74.6,0.442
2024-09-28,US,Gadget C,online,611,49.21,30067.31,18636.8,11430.51,62.6,251.3,0.176
2024-09-29,EU,Widget B,partner,321,52.81,16952.01,9526.52,7425.49,77.5,113.2,0.342
2024-09-30,LATAM,Gizmo D,online,275,110.65,30428.75,16428.94,13999.81,53.1,43.8,0.608
2024-10-01,EU,Widget B,retail,464,104.7,48580.8,22469.24,26111.56,37.9,297.1,0.603
2024-10-02,LATAM,Widget A,retail,268,79.16,21214.88,13645.06,7569.82,48.2,152.9,0.746
2024-10-03,LATAM,Widget A,retail,223,76.63,17088.49,8279.47,8809.02,65.7,266.4,0.85
2024-10-04,EU,Gadget C,online,345,49.36,17029.2,8934.56,8094.64,40.5,147.3,0.304
2024-10-05,EU,Gizmo D,retail,334,90.84,30340.56,17861.08,12479.48,65.2,310.8,0.173
2024-10-06,EU,Widget B,retail,499,89.55,44685.45,27843.7,16841.75,80.6,167.5,0.382
2024-10-07,EU,Gizmo D,partner,417,79.6,33193.2,19482.39,13710.81,54.8,257.5,0.376
2024-10-08,US,Widget B,retail,391,57.99,22674.09,11512.41,11161.68,73.2,182.4,0.509
2024-10-09,LATAM,Widget A,partner,193,102.01,19687.93,12101.32,7586.61,53.1,244.4,0.962
2024-10-10,EU,Gizmo D,online,482,92.29,44483.78,22219.93,22263.85,78.9,43.7,0.624
2024-10-11,APAC,Gadget C,online,327,119.52,39083.04,23650.18,15432.86,47.2,234.6,0.263
2024-10-12,LATAM,Widget B,partner,200,56.53,11306.0,5555.64,5750.36,38.5,120.1,0.354
2024-10-13,APAC,Widget B,retail,441,63.41,27963.81,15786.89,12176.92,84.4,158.4,0.946
2024-10-14,EU,Gizmo D,online,557,109.36,60913.52,28956.92,31956.6,80.5,93.9,0.176
2024-10-15,APAC,Widget B,partner,323,51.37,16592.51,9565.26,7027.25,68.7,123.5,0.975
2024-10-16,US,Gizmo D,partner,648,95.58,61935.84,38738.61,23197.23,60.1,150.2,0.744
2024-10-17,US,Widget A,partner,726,90.79,65913.54,38853.25,27060.29,81.1,223.7,0
2024-10-18,EU,Gizmo D,retail,390,62.69,24449.1,13678.35,10770.75,43.7,238.1,0.972
2024-10-19,APAC,Widget A,online,266,102.71,27320.86,14805.62,12515.24,43.6,241.0,0.49
2024-10-20,LATAM,Widget B,partner,329,110.57,36377.53,18566.11,17811.42,83.7,247.8,0.504
2024-10-21,US,Gadget C,retail,430,93.16,40058.8,23225.38,16833.42,40.2,188.9,0.424
2024-10-22,LATAM,Widget A,partner,201,57.07,11471.07,5340.79,6130.28,69.4,165.0,0.002
2024-10-23,LATAM,Widget A,online,298,105.37,31400.26,20335.78,11064.48,60.5,69.6,0.766
2024-10-24,US,Widget A,retail,534,63.94,34143.96,17978.3,16165.66,81.8,261.7,0.627
2024-10-25,EU,Widget A,partner,465,88.83,41305.95,19943.48,21362.47,57.0,93.2,0.493
2024-10-26,LATAM,Widget B,online,334,51.2,17100.8,8116.58,8984.22,77.8,131.8,0
2024-10-27,LATAM,Gadget C,online,229,91.57,20969.53,10477.08,10492.45,71.0,234.8,0.345
2024-10-28,US,Gadget C,online,594,80.76,47971.44,28762.18,19209.26,54.4,54.7,1.197
2024-10-29,EU,Gizmo D,retail,348,79.97,27829.56,15829.06,12000.5,67.3,316.1,1.197
2024-10-30,EU,Gizmo D,partner,433,83.71,36246.43,17563.35,18683.08,64.3,324.8,0.442
2024-10-31,US,Widget A,partner,439,60.97,26765.83,12257.82,14508.01,41.8,272.6,0.078
2024-11-01,LATAM,Gizmo D,partner,258,91.24,23539.92,13124.24,10415.68,46.9,67.3,0.482
2024-11-02,US,Widget B,online,609,71.26,43397.34,25034.14,18363.2,84.4,248.8,0.925
2024-11-03,EU,Widget A,online,345,74.76,25792.2,13945.18,11847.02,72.0,138.5,0.688
2024-11-04,EU,Widget A,online,518,96.12,49790.16,24037.02,25753.14,90.9,206.5,0.599
2024-11-05,EU,Gadget C,online,531,109.88,58346.28,34808.64,23537.64,44.9,327.0,0.031
2024-11-06,APAC,Gizmo D,retail,375,61.04,22890.0,14764.28,8125.72,72.8,202.2,0.399
2024-11-07,EU,Gadget C,online,395,48.23,19050.85,10759.59,8291.26,77.9,118.3,0.493
2024-11-08,US,Widget A,online,511,77.74,39725.14,20919.1,18806.04,46.5,344.2,0.738
2024-11-09,LATAM,Widget B,retail,237,113.27,26844.99,13797.98,13047.01,83.2,229.7,0.203
2024-11-10,US,Widget A,online,505,81.26,41036.3,18843.28,22193.02,59.8,328.4,0.844
2024-11-11,APAC,Gadget C,online,385,40.64,15646.4,7668.84,7977.56,68.5,143.8,0.114
2024-11-12,EU,Gizmo D,retail,493,79.47,39178.71,23684.42,15494.29,48.3,334.8,0.515
2024-11-13,US,Gizmo D,online,510,67.71,34532.1,21337.9,13194.2,84.8,349.4,0.276
2024-11-14,US,Gizmo D,partner,692,48.32,33437.44,18589.98,14847.46,50.2,201.4,1.45
2024-11-15,APAC,Widget A,online,470,111.78,52536.6,29102.75,23433.85,74.7,162.1,0.875
2024-11-16,US,Widget A,partner,476,105.6,50265.6,23371.8,26893.8,67.3,179.9,0.715
2024-11-17,APAC,Gadget C,retail,421,98.83,41607.43,21370.06,20237.37,51.3,66.9,0.451
2024-11-18,EU,Widget B,partner,359,48.45,17393.55,9391.01,8002.54,53.2,80.0,0.176
2024-11-19,LATAM,Gadget C,retail,242,49.59,12000.78,5778.65,6222.13,72.4,289.7,0.9
2024-11-20,US,Widget B,retail,483,96.89,46797.87,30122.85,16675.02,56.9,56.4,0.332
2024-11-21,EU,Widget A,retail,571,84.48,48238.08,27014.49,21223.59,41.0,70.7,1.03
2024-11-22,EU,Widget A,online,347,102.48,35560.56,17583.19,17977.37,46.1,154.2,0.225
2024-11-23,US,Gadget C,online,436,45.16,19689.76,12414.38,7275.38,58.3,75.7,0
2024-11-24,APAC,Widget A,online,477,44.05,21011.85,13338.88,7672.97,57.4,237.1,0.205
2024-11-25,LATAM,Widget B,retail,234,54.97,12862.98,6508.29,6354.69,79.6,47.6,0.507
2024-11-26,EU,Gadget C,retail,446,84.06,37490.76,17328.07,20162.69,48.9,73.7,0.695
2024-11-27,EU,Widget A,retail,551,68.73,37870.23,21165.81,16704.42,58.8,273.0,1.092
2024-11-28,APAC,Gizmo D,retail,304,65.51,19915.04,9834.13,10080.91,78.7,234.3,1.365
2024-11-29,APAC,Widget B,online,286,92.55,26469.3,13322.14,13147.16,74.2,265.4,0.834
2024-11-30,US,Widget B,partner,739,103.79,76700.81,39958.13,36742.68,74.9,243.9,0.68
2024-12-01,APAC,Widget A,partner,421,115.8,48751.8,27433.68,21318.12,61.0,80.8,0.859
2024-12-02,LATAM,Gadget C,online,280,47.22,13221.6,6564.85,6656.75,44.1,161.6,1.171
2024-12-03,EU,Widget B,retail,531,113.5,60268.5,37297.57,22970.93,48.8,39.5,0.503
2024-12-04,EU,Widget A,partner,571,116.84,66715.64,35006.91,31708.73,77.9,128.4,0.705
2024-12-05,EU,Widget B,partner,595,103.35,61493.25,39486.81,22006.44,63.6,75.5,0.651
2024-12-06,APAC,Widget B,partner,394,54.03,21287.82,10885.84,10401.98,65.1,64.4,0.403
2024-12-07,LATAM,Widget A,online,298,113.68,33876.64,21799.83,12076.81,42.9,169.3,0
2024-12-08,LATAM,Widget B,retail,321,59.04,18951.84,12251.91,6699.93,40.3,247.2,0.9
2024-12-09,APAC,Gizmo D,online,320,59.96,19187.2,8894.4,10292.8,44.2,60.8,0.749
2024-12-10,US,Widget A,retail,583,73.57,42891.31,20727.98,22163.33,51.2,251.1,0.327
2024-12-11,LATAM,Widget B,online,271,103.94,28167.74,12863.72,15304.02,33.0,100.3,0.734
2024-12-12,US,Widget A,retail,484,70.04,33899.36,20217.48,13681.88,56.9,262.2,0.836
2024-12-13,LATAM,Widget A,retail,352,53.2,18726.4,11759.26,6967.14,39.0,62.5,0.722
2024-12-14,EU,Widget B,retail,517,97.76,50541.92,30122.72,20419.2,43.7,110.6,0.507
2024-12-15,LATAM,Widget B,online,254,74.21,18849.34,9592.62,9256.72,61.6,197.1,0.595
2024-12-16,EU,Widget A,online,380,91.06,34602.8,22333.05,12269.75,53.0,69.8,0.574
2024-12-17,APAC,Widget A,partner,377,54.79,20655.83,12953.24,7702.59,48.2,162.2,0.17
2024-12-18,APAC,Gizmo D,retail,315,106.97,33695.55,18965.52,14730.03,38.3,235.6,0.866
2024-12-19,LATAM,Widget B,partner,202,70.97,14335.94,7949.51,6386.43,75.0,237.3,0.754
2024-12-20,LATAM,Widget B,retail,241,71.58,17250.78,10709.08,6541.7,33.1,207.9,0.112
2024-12-21,EU,Widget A,retail,366,118.75,43462.5,28008.67,15453.83,67.9,79.7,0.459
2024-12-22,LATAM,Widget A,partner,262,119.78,31382.36,18058.83,13323.53,69.1,120.5,1.063
2024-12-23,US,Widget A,retail,610,84.16,51337.6,31897.33,19440.27,55.1,323.5,0.147
2024-12-24,US,Gizmo D,online,558,51.86,28937.88,16424.76,12513.12,66.0,334.7,0.844
2024-12-25,US,Gadget C,partner,720,110.23,79365.6,39907.19,39458.41,61.4,223.5,0.325
2024-12-26,LATAM,Widget A,online,233,51.51,12001.83,6861.82,5140.01,63.4,57.4,0.707
2024-12-27,EU,Widget A,partner,442,61.49,27178.58,14254.84,12923.74,47.4,298.0,0.328
2024-12-28,APAC,Gadget C,retail,435,94.79,41233.65,26575.06,14658.59,42.5,141.9,0.48
2024-12-29,APAC,Gadget C,partner,339,91.64,31065.96,15147.36,15918.6,41.9,310.7,0
2024-12-30,LATAM,Gadget C,online,269,52.72,14181.68,7264.21,6917.47,55.7,89.7,0.867
2024-12-31,US,Widget B,online,706,56.06,39578.36,18266.42,21311.94,34.0,62.3,0.004
2025-01-01,APAC,Widget B,retail,325,77.14,25070.5,13272.03,11798.47,75.7,264.7,0.518
2025-01-02,LATAM,Widget B,retail,278,67.98,18898.44,9122.33,9776.11,74.8,285.2,0.847
2025-01-03,US,Gadget C,online,532,53.03,28211.96,15924.29,12287.67,78.5,317.9,0.229
2025-01-04,APAC,Gizmo D,partner,249,102.42,25502.58,15391.18,10111.4,33.6,332.5,0.139
2025-01-05,EU,Widget A,online,371,104.41,38736.11,19797.71,18938.4,79.6,245.3,0.241
2025-01-06,APAC,Gizmo D,retail,289,64.17,18545.13,10276.37,8268.76,63.6,224.5,0.634
2025-01-07,US,Gadget C,partner,613,88.72,54385.36,27719.96,26665.4,39.1,62.9,0.928
2025-01-08,APAC,Gadget C,partner,389,111.39,43330.71,22088.19,21242.52,41.4,272.6,0.469
2025-01-09,US,Gizmo D,partner,499,51.19,25543.81,11624.76,13919.05,58.7,129.5,0.755
2025-01-10,US,Widget B,retail,633,57.79,36581.07,20372.99,16208.08,73.3,304.7,0.331
2025-01-11,APAC,Gadget C,online,412,110.12,45369.44,22059.85,23309.59,39.6,77.2,0.47
2025-01-12,EU,Gadget C,partner,321,68.42,21962.82,13152.26,8810.56,50.4,260.6,1.045
2025-01-13,APAC,Gadget C,retail,357,77.1,27524.7,13034.49,14490.21,37.9,213.5,0.134
2025-01-14,LATAM,Widget B,partner,195,94.46,18419.7,10240.76,8178.94,56.4,273.3,0.298
2025-01-15,EU,Widget B,online,381,118.98,45331.38,28493.9,16837.48,86.0,75.7,0.623
2025-01-16,US,Gizmo D,retail,588,54.15,31840.2,18368.6,13471.6,36.2,108.2,0.356
2025-01-17,EU,Widget B,retail,490,102.38,50166.2,23873.15,26293.05,58.5,146.2,0.192
2025-01-18,US,Widget A,partner,444,69.85,31013.4,14043.35,16970.05,53.1,245.3,0.647
2025-01-19,EU,Widget A,partner,291,98.69,28718.79,14223.07,14495.72,82.4,112.7,0.784
2025-01-20,APAC,Widget B,online,395,63.86,25224.7,12818.32,12406.38,75.0,180.8,0.713
2025-01-21,APAC,Gizmo D,partner,427,67.42,28788.34,18144.62,10643.72,56.0,80.2,1.136
2025-01-22,LATAM,Widget A,online,205,118.79,24351.95,11986.96,12364.99,38.3,155.5,0.285
2025-01-23,US,Gadget C,partner,580,42.99,24934.2,15591.58,9342.62,51.0,161.8,1.426
2025-01-24,US,Widget A,online,590,73.34,43270.6,22762.53,20508.07,66.8,147.0,0.792
2025-01-25,EU,Widget B,partner,451,40.74,18373.74,9814.78,8558.96,43.1,157.9,0.166
2025-01-26,LATAM,Widget A,partner,274,49.42,13541.08,6402.26,7138.82,43.6,81.5,0.175
2025-01-27,EU,Gadget C,partner,517,68.63,35481.71,18874.54,16607.17,46.6,165.8,0.887
2025-01-28,LATAM,Gadget C,online,169,93.73,15840.37,10001.23,5839.14,83.5,196.3,0.255
2025-01-29,EU,Widget A,partner,298,97.89,29171.22,18405.75,10765.47,73.3,146.5,0.733
2025-01-30,US,Widget A,online,635,108.18,68694.3,35861.37,32832.93,75.3,140.7,0.467
2025-01-31,US,Widget A,online,364,51.07,18589.48,10771.48,7818.0,56.3,260.3,0.728
2025-02-01,US,Gadget C,retail,417,72.06,30049.02,19305.35,10743.67,53.3,134.7,0.434
2025-02-02,LATAM,Gizmo D,partner,291,53.34,15521.94,7396.24,8125.7,78.3,291.6,0.578
2025-02-03,LATAM,Gizmo D,online,251,102.33,25684.83,14698.7,10986.13,85.9,270.0,0.384
2025-02-04,EU,Gizmo D,retail,301,72.9,21942.9,10076.06,11866.84,52.9,122.9,0.373
2025-02-05,EU,Gadget C,partner,396,96.05,38035.8,17840.63,20195.17,74.9,107.3,0.067
2025-02-06,APAC,Gizmo D,online,375,84.67,31751.25,20560.79,11190.46,41.5,219.6,0.822
2025-02-07,LATAM,Widget B,online,268,65.65,17594.2,9081.76,8512.44,53.7,184.9,0.986
2025-02-08,LATAM,Gizmo D,online,173,75.54,13068.42,7378.52,5689.9,43.2,185.8,0.16
2025-02-09,US,Widget A,retail,475,84.57,40170.75,18078.2,22092.55,43.3,220.2,1.271
2025-02-10,APAC,Widget B,partner,339,116.03,39334.17,20558.73,18775.44,41.2,109.6,0.131
2025-02-11,LATAM,Gadget C,partner,223,47.79,10657.17,6200.15,4457.02,38.3,151.4,0.609
2025-02-12,APAC,Gadget C,partner,233,111.75,26037.75,14281.3,11756.45,82.8,272.8,0.307
2025-02-13,EU,Widget B,online,479,71.43,34214.97,18524.3,15690.67,80.3,268.1,0.624
2025-02-14,US,Gizmo D,online,621,107.0,66447.0,37726.1,28720.9,79.6,186.9,0.092
2025-02-15,EU,Gizmo D,online,386,43.89,16941.54,10792.81,6148.73,82.8,198.8,0
2025-02-16,EU,Widget B,partner,450,48.28,21726.0,12633.76,9092.24,70.0,148.5,0.73
2025-02-17,EU,Gadget C,retail,482,117.64,56702.48,30651.61,26050.87,44.5,178.4,0.288
2025-02-18,APAC,Gadget C,partner,344,84.29,28995.76,14308.49,14687.27,48.3,275.9,0.238
2025-02-19,EU,Widget B,partner,385,90.95,35015.75,20731.79,14283.96,77.2,227.0,0
2025-02-20,LATAM,Gadget C,retail,266,81.82,21764.12,9903.86,11860.26,44.4,261.4,0.655
2025-02-21,EU,Gadget C,partner,318,107.15,34073.7,20039.39,14034.31,52.0,287.1,0.975
2025-02-22,US,Gadget C,retail,369,109.44,40383.36,24145.15,16238.21,81.3,281.9,0.295
2025-02-23,APAC,Widget A,retail,278,116.54,32398.12,20902.12,11496.0,52.3,219.6,0.417
2025-02-24,US,Gadget C,online,519,102.47,53181.93,33186.78,19995.15,78.6,330.1,0.378
2025-02-25,EU,Widget B,retail,360,118.68,42724.8,19862.49,22862.31,84.8,271.8,0.084
2025-02-26,US,Gizmo D,online,462,84.53,39052.86,18589.68,20463.18,65.1,121.6,0.271
2025-02-27,EU,Widget A,online,466,87.75,40891.5,24728.41,16163.09,66.8,297.1,0.913
2025-02-28,APAC,Gizmo D,partner,305,45.83,13978.15,8268.58,5709.57,61.3,326.2,0
2025-03-01,EU,Gizmo D,partner,378,47.36,17902.08,8847.92,9054.16,45.4,138.5,0.432
2025-03-02,APAC,Gadget C,online,375,89.46,33547.5,18282.43,15265.07,62.3,256.5,0.412
2025-03-03,APAC,Gizmo D,online,367,89.1,32699.7,18777.03,13922.67,81.4,232.2,0.381
2025-03-04,APAC,Gizmo D,online,275,83.22,22885.5,11593.01,11292.49,78.5,266.4,0.118
2025-03-05,LATAM,Gizmo D,online,194,92.12,17871.28,9186.96,8684.32,37.9,64.7,0.882
2025-03-06,US,Widget A,online,528,101.89,53797.92,33515.58,20282.34,54.1,65.6,0.046
2025-03-07,LATAM,Widget A,partner,246,41.9,10307.4,6116.14,4191.26,35.3,56.4,0.39
2025-03-08,EU,Gadget C,partner,273,105.73,28864.29,18247.93,10616.36,52.6,152.4,0.284
2025-03-09,LATAM,Widget A,partner,155,97.62,15131.1,7000.37,8130.73,68.3,47.5,0.648
2025-03-10,US,Gadget C,partner,366,102.95,37679.7,19226.83,18452.87,36.9,225.8,0.222
2025-03-11,US,Gizmo D,online,489,50.91,24894.99,13149.5,11745.49,69.9,169.0,0.615
2025-03-12,EU,Gadget C,partner,455,117.23,53339.65,33253.42,20086.23,62.6,267.0,1.11
2025-03-13,EU,Widget A,online,260,87.73,22809.8,12714.88,10094.92,76.1,107.7,0.543
2025-03-14,APAC,Widget B,retail,368,108.12,39788.16,19038.28,20749.88,40.7,181.6,0.497
2025-03-15,US,Gizmo D,partner,496,63.25,31372.0,14540.06,16831.94,36.6,206.9,0.648
2025-03-16,LATAM,Gadget C,retail,173,92.44,15992.12,7516.44,8475.68,60.2,248.2,0.364
2025-03-17,APAC,Widget B,partner,309,104.62,32327.58,20745.64,11581.94,39.5,108.8,0.799
2025-03-18,EU,Gizmo D,retail,448,50.74,22731.52,13561.5,9170.02,71.6,145.1,0.338
2025-03-19,US,Widget B,partner,515,107.34,55280.1,34370.0,20910.1,38.0,164.4,0.699
2025-03-20,APAC,Widget A,partner,222,41.49,9210.78,5079.15,4131.63,33.0,176.5,0.168
2025-03-21,US,Gadget C,partner,601,83.17,49985.17,29030.47,20954.7,38.3,132.0,0.725
2025-03-22,APAC,Widget B,retail,300,47.24,14172.0,7408.74,6763.26,32.0,95.4,1.328
2025-03-23,EU,Widget B,retail,299,85.31,25507.69,14364.97,11142.72,70.8,73.4,0.309
2025-03-24,LATAM,Gadget C,online,188,79.01,14853.88,6870.99,7982.89,48.1,47.9,0.676
2025-03-25,APAC,Gizmo D,retail,378,110.52,41776.56,19132.87,22643.69,60.7,64.7,1.131
2025-03-26,APAC,Gadget C,partner,311,53.91,16766.01,9736.61,7029.4,48.0,213.1,0.685
2025-03-27,LATAM,Widget B,partner,215,105.38,22656.7,11758.97,10897.73,67.4,280.9,0.189
2025-03-28,US,Widget B,retail,396,46.17,18283.32,10580.47,7702.85,41.2,91.7,0.191
2025-03-29,US,Widget B,retail,590,97.62,57595.8,31464.78,26131.02,53.4,100.1,0.863
2025-03-30,EU,Gizmo D,online,324,50.23,16274.52,9251.57,7022.95,37.9,189.0,0.631
2025-03-31,EU,Gadget C,online,388,72.44,28106.72,18096.48,10010.24,61.0,299.7,0.393
2025-04-01,APAC,Widget A,online,299,119.42,35706.58,22261.64,13444.94,39.8,290.3,0.07
2025-04-02,EU,Gadget C,online,440,67.41,29660.4,16037.2,13623.2,59.3,112.9,0.184
2025-04-03,LATAM,Widget B,online,165,81.82,13500.3,8530.41,4969.89,63.9,297.7,0.352
2025-04-04,US,Widget A,online,502,50.43,25315.86,14447.63,10868.23,70.8,323.3,0.385
2025-04-05,LATAM,Gizmo D,retail,288,95.81,27593.28,14784.24,12809.04,76.3,196.4,0.533
2025-04-06,US,Gizmo D,online,437,101.27,44254.99,27969.91,16285.08,36.7,234.9,0.223
2025-04-07,LATAM,Gadget C,online,167,99.49,16614.83,7500.31,9114.52,57.6,211.5,0.356
2025-04-08,APAC,Gizmo D,retail,243,74.09,18003.87,10209.53,7794.34,45.6,217.8,0.644
2025-04-09,APAC,Gadget C,partner,300,56.3,16890.0,9465.51,7424.49,60.0,103.5,0.179
2025-04-10,APAC,Gadget C,partner,301,51.05,15366.05,9569.46,5796.59,39.3,120.0,0.375
2025-04-11,EU,Widget A,online,405,102.89,41670.45,25426.09,16244.36,63.5,266.1,0.782
2025-04-12,US,Widget A,online,518,88.02,45594.36,21321.21,24273.15,46.8,164.7,0.596
2025-04-13,US,Gizmo D,retail,566,81.68,46230.88,27383.53,18847.35,63.5,347.2,0.683
2025-04-14,LATAM,Widget A,online,297,114.46,33994.62,18820.46,15174.16,44.1,293.6,0.112
2025-04-15,EU,Widget B,partner,297,59.14,17564.58,7905.07,9659.51,42.5,357.8,0.552
2025-04-16,LATAM,Gizmo D,partner,203,41.23,8369.69,4944.18,3425.51,80.8,215.1,0.225
2025-04-17,APAC,Gadget C,retail,278,117.04,32537.12,17601.01,14936.11,55.5,45.2,0.662
2025-04-18,US,Gadget C,retail,689,104.24,71821.36,46062.05,25759.31,79.7,289.2,0.818
2025-04-19,APAC,Gizmo D,retail,349,101.6,35458.4,21328.04,14130.36,84.6,179.2,0.113
2025-04-20,US,Gizmo D,online,470,70.61,33186.7,20168.59,13018.11,47.2,247.3,0.597
2025-04-21,APAC,Gizmo D,retail,343,40.78,13987.54,8622.41,5365.13,48.9,67.9,0.243
2025-04-22,US,Widget B,retail,494,57.49,28400.06,16038.72,12361.34,45.8,251.4,0.006
2025-04-23,EU,Gizmo D,partner,352,98.83,34788.16,21726.89,13061.27,47.3,95.9,0.501
2025-04-24,EU,Widget A,online,542,94.06,50980.52,29705.57,21274.95,68.9,247.0,0.917
2025-04-25,US,Gizmo D,retail,607,79.39,48189.73,31182.24,17007.49,84.3,270.3,0
2025-04-26,APAC,Gizmo D,online,403,50.26,20254.78,11244.38,9010.4,59.6,284.0,0.55
2025-04-27,US,Gadget C,retail,697,102.07,71142.79,38519.5,32623.29,43.7,170.4,0.484
2025-04-28,EU,Gizmo D,partner,337,68.93,23229.41,14457.25,8772.16,47.5,102.8,0.536
2025-04-29,APAC,Gizmo D,partner,323,54.71,17671.33,9450.43,8220.9,60.2,223.4,0.299
2025-04-30,LATAM,Widget B,partner,209,86.07,17988.63,8917.2,9071.43,43.2,101.6,0.728
2025-05-01,EU,Gizmo D,retail,369,104.0,38376.0,22937.66,15438.34,63.5,37.1,0.358
2025-05-02,APAC,Gizmo D,retail,309,108.68,33582.12,15432.39,18149.73,43.4,73.8,0.576
2025-05-03,EU,Gadget C,retail,550,47.7,26235.0,15712.63,10522.37,52.3,120.5,0
2025-05-04,APAC,Widget A,retail,284,109.39,31066.76,19964.22,11102.54,49.1,171.3,0.307
2025-05-05,EU,Gadget C,retail,414,80.84,33467.76,20246.28,13221.48,62.8,52.7,0.247
2025-05-06,EU,Widget B,partner,552,66.99,36978.48,21309.02,15669.46,69.7,236.3,0.281
2025-05-07,US,Widget A,online,552,65.08,35924.16,20857.66,15066.5,77.5,179.0,0.003
2025-05-08,APAC,Gizmo D,retail,302,108.34,32718.68,15541.63,17177.05,51.4,95.0,0.883
2025-05-09,US,Widget B,online,579,47.64,27583.56,17580.62,10002.94,64.5,47.8,0.548
2025-05-10,US,Widget A,retail,665,46.74,31082.1,19778.1,11304.0,59.9,91.4,0.138
2025-05-11,APAC,Gizmo D,partner,298,82.14,24477.72,11850.19,12627.53,40.4,124.4,1.017
2025-05-12,LATAM,Gadget C,partner,280,117.56,32916.8,19405.26,13511.54,48.2,187.1,0.196
2025-05-13,LATAM,Gadget C,retail,289,58.17,16811.13,7866.11,8945.02,55.3,142.6,0.524
2025-05-14,EU,Gadget C,retail,481,40.67,19562.27,12410.65,7151.62,90.3,162.1,0.536
